,stm_metro_trip_id,stm_metro_trip_route_id,stm_metro_trip_service_id,stm_metro_trip_headsign,stm_metro_trip_direction_id
6988,279755496,1,24N-GLOBAUX-01-F4,Station Angrignon,1
6989,279755499,1,24N-GLOBAUX-01-F4,Station Honoré-Beaugrand,0
6990,279755502,1,24N-GLOBAUX-01-F4,Station Angrignon,1
6991,279755505,1,24N-GLOBAUX-01-F4,Station Honoré-Beaugrand,0
6992,279755508,1,24N-GLOBAUX-01-F4,Station Angrignon,1
6993,279755511,1,24N-GLOBAUX-01-F4,Station Honoré-Beaugrand,0
6994,279755514,1,24N-GLOBAUX-01-F4,Station Angrignon,1
6995,279755517,1,24N-GLOBAUX-01-F4,Station Honoré-Beaugrand,0
6996,279755520,1,24N-GLOBAUX-01-F4,Station Angrignon,1
6997,279755521,1,24N-GLOBAUX-01-F4,Station Angrignon,1
6998,279755527,1,24N-GLOBAUX-01-F4,Station Honoré-Beaugrand,0
6999,279755530,1,24N-GLOBAUX-01-F4,Station Angrignon,1
7000,279755533,1,24N-GLOBAUX-01-F4,Station Honoré-Beaugrand,0
7001,279755536,1,24N-GLOBAUX-01-F4,Station Angrignon,1
7002,279755539,1,24N-GLOBAUX-01-F4,Station Honoré-Beaugrand,0
7003,279755542,1,24N-GLOBAUX-01-F4,Station Angrignon,1
7004,279755545,1,24N-GLOBAUX-01-F4,Station Honoré-Beaugrand,0
7005,279755548,1,24N-GLOBAUX-01-F4,Station Angrignon,1
7006,279755551,1,24N-GLOBAUX-01-F4,Station Honoré-Beaugrand,0
7007,279755554,1,24N-GLOBAUX-01-F4,Station Angrignon,1
7008,279755558,1,24N-GLOBAUX-01-F4,Station Honoré-Beaugrand,0
7009,279755560,1,24N-GLOBAUX-01-F4,Station Angrignon,1
7010,279755565,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7011,279755566,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7012,279755567,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7013,279755569,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7014,279755570,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7015,279755575,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7016,279755576,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7017,279755577,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7018,279755584,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7019,279755585,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7020,279755588,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7021,279755590,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7022,279755599,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7023,279755602,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7024,279755603,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7025,279755606,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7026,279755607,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7027,279755612,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7028,279755620,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7029,279755621,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7030,279755626,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7031,279755629,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7032,279755632,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7033,279755635,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7034,279755638,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7035,279755641,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7036,279755644,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7037,279755647,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7038,279755650,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7039,279755659,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7040,279755662,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7041,279755665,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7042,279755668,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7043,279755671,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7044,279755674,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7045,279755677,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7046,279755680,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7047,279755683,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7048,279755686,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7049,279755690,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7050,279755692,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7051,279755695,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7052,279755698,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7053,279755701,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7054,279755704,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7055,279755707,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7056,279755710,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7057,279755713,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7058,279755716,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7059,279755719,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7060,279755723,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7061,279755725,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7062,279755728,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7063,279755731,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7064,279755734,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7065,279755737,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7066,279755740,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7067,279755743,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7068,279755746,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7069,279755749,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7070,279755752,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7071,279755756,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7072,279755758,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7073,279755761,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7074,279755764,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7075,279755767,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7076,279755770,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7077,279755773,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7078,279755776,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7079,279755779,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7080,279755782,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7081,279755785,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7082,279755788,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7083,279755789,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7084,279755794,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7085,279755797,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7086,279755800,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7087,279755803,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7088,279755806,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7089,279755809,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7090,279755812,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7091,279755815,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7092,279755818,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7093,279755821,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7094,279755822,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7095,279755828,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7096,279755832,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7097,279755834,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7098,279755837,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7099,279755840,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7100,279755843,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7101,279755846,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7102,279755849,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7103,279755852,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7104,279755855,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7105,279755862,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7106,279755866,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7107,279755868,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7108,279755871,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7109,279755874,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7110,279755878,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7111,279755881,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7112,279755884,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7113,279755887,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7114,279755890,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7115,279755893,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7116,279755896,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7117,279755900,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7118,279755902,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7119,279755905,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7120,279755908,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7121,279755911,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7122,279755914,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7123,279755917,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7124,279755920,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7125,279755923,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7126,279755926,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7127,279755929,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7128,279755932,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7129,279755933,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7130,279755938,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7131,279755941,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7132,279755944,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7133,279755947,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7134,279755950,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7135,279755953,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7136,279755956,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7137,279755960,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7138,279755963,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7139,279755966,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7140,279755967,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7141,279755972,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7142,279755975,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7143,279755978,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7144,279755981,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7145,279755984,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7146,279755987,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7147,279755990,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7148,279755993,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7149,279755996,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7150,279755999,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7151,279756003,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7152,279756005,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7153,279756011,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7154,279756014,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7155,279756017,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7156,279756020,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7157,279756023,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7158,279756026,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7159,279756029,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7160,279756032,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7161,279756036,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7162,279756039,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7163,279756042,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7164,279756045,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7165,279756048,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7166,279756051,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7167,279756054,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7168,279756057,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7169,279756062,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7170,279756065,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7171,279756068,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7172,279756069,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7173,279756074,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7174,279756077,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7175,279756080,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7176,279756083,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7177,279756086,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7178,279756089,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7179,279756092,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7180,279756095,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7181,279756098,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7182,279756101,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7183,279756105,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7184,279756107,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7185,279756110,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7186,279756113,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7187,279756116,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7188,279756119,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7189,279756122,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7190,279756126,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7191,279756128,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7192,279756131,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7193,279756135,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7194,279756137,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7195,279756140,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7196,279756143,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7197,279756146,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7198,279756149,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7199,279756152,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7200,279756155,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7201,279756158,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7202,279756161,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7203,279756164,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7204,279756168,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7205,279756170,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7206,279756173,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7207,279756176,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7208,279756179,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7209,279756182,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7210,279756185,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7211,279756188,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7212,279756191,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7213,279756194,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7214,279756197,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7215,279756200,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7216,279756201,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7217,279756206,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7218,279756209,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7219,279756212,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7220,279756215,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7221,279756218,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7222,279756221,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7223,279756224,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7224,279756227,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7225,279756230,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7226,279756233,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7227,279756237,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7228,279756239,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7229,279756242,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7230,279756245,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7231,279756248,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7232,279756251,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7233,279756254,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7234,279756261,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7235,279756264,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7236,279756267,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7237,279756271,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7238,279756273,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7239,279756276,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7240,279756282,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7241,279756285,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7242,279756288,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7243,279756291,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7244,279756294,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7245,279756297,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7246,279756300,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7247,279756304,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7248,279756306,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7249,279756309,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7250,279756312,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7251,279756315,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7252,279756318,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7253,279756321,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7254,279756324,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7255,279756327,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7256,279756334,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7257,279756338,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7258,279756340,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7259,279756343,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7260,279756346,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7261,279756349,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7262,279756352,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7263,279756355,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7264,279756358,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7265,279756361,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7266,279756366,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7267,279756369,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7268,279756373,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7269,279756375,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7270,279756378,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7271,279756381,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7272,279756384,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7273,279756387,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7274,279756390,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7275,279756393,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7276,279756396,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7277,279756399,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7278,279756402,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7279,279756406,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7280,279756408,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7281,279756411,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7282,279756416,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7283,279756419,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7284,279756422,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7285,279756425,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7286,279756428,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7287,279756431,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7288,279756434,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7289,279756437,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7290,279756441,2,24N-GLOBAUX-01-F4,Station Côte-Vertu,1
7291,279756443,2,24N-GLOBAUX-01-F4,Station Montmorency -Zone B,0
7292,279756449,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7293,279756450,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7294,279756451,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7295,279756452,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7296,279756457,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7297,279756460,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7298,279756463,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7299,279756466,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7300,279756467,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7301,279756469,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7302,279756470,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7303,279756471,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7304,279756472,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7305,279756475,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7306,279756477,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7307,279756479,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7308,279756480,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7309,279756482,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7310,279756485,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7311,279756487,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7312,279756489,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7313,279756491,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7314,279756493,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7315,279756495,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7316,279756498,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7317,279756500,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7318,279756502,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7319,279756504,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7320,279756505,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7321,279756506,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7322,279756509,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7323,279756511,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7324,279756513,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7325,279756514,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7326,279756516,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7327,279756519,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7328,279756521,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7329,279756523,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7330,279756525,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7331,279756528,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7332,279756531,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7333,279756534,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7334,279756535,4,24N-GLOBAUX-01-F4,Station Longueuil-Université de Sherbrooke -Zone B,1
7335,279756537,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7336,279756538,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7337,279756539,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
7338,279756540,4,24N-GLOBAUX-01-F4,Station Berri-UQAM,0
