,mta_metro_trip_id,mta_metro_route_id,mta_metro_service_id,mta_metro_trip_headsign,mta_metro_direction_id
5791,ASP24GEN-GS013-Saturday-00_069000_GS.N01R,GS,Saturday,Times Sq-42 St,0
5792,ASP24GEN-GS013-Saturday-00_069400_GS.S01R,GS,Saturday,Grand Central-42 St,1
5793,ASP24GEN-GS013-Saturday-00_069500_GS.N04R,GS,Saturday,Times Sq-42 St,0
5794,ASP24GEN-GS013-Saturday-00_069900_GS.S04R,GS,Saturday,Grand Central-42 St,1
5795,ASP24GEN-GS013-Saturday-00_070000_GS.N01R,GS,Saturday,Times Sq-42 St,0
5796,ASP24GEN-GS013-Saturday-00_070400_GS.S01R,GS,Saturday,Grand Central-42 St,1
5797,ASP24GEN-GS013-Saturday-00_070500_GS.N04R,GS,Saturday,Times Sq-42 St,0
5798,ASP24GEN-GS013-Saturday-00_070900_GS.S04R,GS,Saturday,Grand Central-42 St,1
5799,ASP24GEN-GS013-Saturday-00_071000_GS.N01R,GS,Saturday,Times Sq-42 St,0
5800,ASP24GEN-GS013-Saturday-00_071400_GS.S01R,GS,Saturday,Grand Central-42 St,1
5801,ASP24GEN-GS013-Saturday-00_071500_GS.N04R,GS,Saturday,Times Sq-42 St,0
5802,ASP24GEN-GS013-Saturday-00_071900_GS.S04R,GS,Saturday,Grand Central-42 St,1
5803,ASP24GEN-GS013-Saturday-00_072000_GS.N01R,GS,Saturday,Times Sq-42 St,0
5804,ASP24GEN-GS013-Saturday-00_072400_GS.S01R,GS,Saturday,Grand Central-42 St,1
5805,ASP24GEN-GS013-Saturday-00_072500_GS.N04R,GS,Saturday,Times Sq-42 St,0
5806,ASP24GEN-GS013-Saturday-00_072900_GS.S04R,GS,Saturday,Grand Central-42 St,1
5807,ASP24GEN-GS013-Saturday-00_073000_GS.N01R,GS,Saturday,Times Sq-42 St,0
5808,ASP24GEN-GS013-Saturday-00_073400_GS.S01R,GS,Saturday,Grand Central-42 St,1
5809,ASP24GEN-GS013-Saturday-00_073500_GS.N04R,GS,Saturday,Times Sq-42 St,0
5810,ASP24GEN-GS013-Saturday-00_073900_GS.S04R,GS,Saturday,Grand Central-42 St,1
5811,ASP24GEN-GS013-Saturday-00_074000_GS.N01R,GS,Saturday,Times Sq-42 St,0
5812,ASP24GEN-GS013-Saturday-00_074400_GS.S01R,GS,Saturday,Grand Central-42 St,1
5813,ASP24GEN-GS013-Saturday-00_074500_GS.N04R,GS,Saturday,Times Sq-42 St,0
5814,ASP24GEN-GS013-Saturday-00_074900_GS.S04R,GS,Saturday,Grand Central-42 St,1
5815,ASP24GEN-GS013-Saturday-00_075000_GS.N01R,GS,Saturday,Times Sq-42 St,0
5816,ASP24GEN-GS013-Saturday-00_075400_GS.S01R,GS,Saturday,Grand Central-42 St,1
5817,ASP24GEN-GS013-Saturday-00_075500_GS.N04R,GS,Saturday,Times Sq-42 St,0
5818,ASP24GEN-GS013-Saturday-00_075900_GS.S04R,GS,Saturday,Grand Central-42 St,1
5819,ASP24GEN-GS013-Saturday-00_076000_GS.N01R,GS,Saturday,Times Sq-42 St,0
5820,ASP24GEN-GS013-Saturday-00_076400_GS.S01R,GS,Saturday,Grand Central-42 St,1
5821,ASP24GEN-GS013-Saturday-00_076500_GS.N04R,GS,Saturday,Times Sq-42 St,0
5822,ASP24GEN-GS013-Saturday-00_076900_GS.S04R,GS,Saturday,Grand Central-42 St,1
5823,ASP24GEN-GS013-Saturday-00_077000_GS.N01R,GS,Saturday,Times Sq-42 St,0
5824,ASP24GEN-GS013-Saturday-00_077400_GS.S01R,GS,Saturday,Grand Central-42 St,1
5825,ASP24GEN-GS013-Saturday-00_077500_GS.N04R,GS,Saturday,Times Sq-42 St,0
5826,ASP24GEN-GS013-Saturday-00_077900_GS.S04R,GS,Saturday,Grand Central-42 St,1
5827,ASP24GEN-GS013-Saturday-00_078000_GS.N01R,GS,Saturday,Times Sq-42 St,0
5828,ASP24GEN-GS013-Saturday-00_078400_GS.S01R,GS,Saturday,Grand Central-42 St,1
5829,ASP24GEN-GS013-Saturday-00_078500_GS.N04R,GS,Saturday,Times Sq-42 St,0
5830,ASP24GEN-GS013-Saturday-00_078900_GS.S04R,GS,Saturday,Grand Central-42 St,1
5831,ASP24GEN-GS013-Saturday-00_079000_GS.N01R,GS,Saturday,Times Sq-42 St,0
5832,ASP24GEN-GS013-Saturday-00_079400_GS.S01R,GS,Saturday,Grand Central-42 St,1
5833,ASP24GEN-GS013-Saturday-00_079500_GS.N04R,GS,Saturday,Times Sq-42 St,0
5834,ASP24GEN-GS013-Saturday-00_079900_GS.S04R,GS,Saturday,Grand Central-42 St,1
5835,ASP24GEN-GS013-Saturday-00_080000_GS.N01R,GS,Saturday,Times Sq-42 St,0
5836,ASP24GEN-GS013-Saturday-00_080400_GS.S01R,GS,Saturday,Grand Central-42 St,1
5837,ASP24GEN-GS013-Saturday-00_080500_GS.N04R,GS,Saturday,Times Sq-42 St,0
5838,ASP24GEN-GS013-Saturday-00_080900_GS.S04R,GS,Saturday,Grand Central-42 St,1
5839,ASP24GEN-GS013-Saturday-00_081000_GS.N01R,GS,Saturday,Times Sq-42 St,0
5840,ASP24GEN-GS013-Saturday-00_081400_GS.S01R,GS,Saturday,Grand Central-42 St,1
5841,ASP24GEN-GS013-Saturday-00_081500_GS.N04R,GS,Saturday,Times Sq-42 St,0
5842,ASP24GEN-GS013-Saturday-00_081900_GS.S04R,GS,Saturday,Grand Central-42 St,1
5843,ASP24GEN-GS013-Saturday-00_082000_GS.N01R,GS,Saturday,Times Sq-42 St,0
5844,ASP24GEN-GS013-Saturday-00_082400_GS.S01R,GS,Saturday,Grand Central-42 St,1
5845,ASP24GEN-GS013-Saturday-00_082500_GS.N04R,GS,Saturday,Times Sq-42 St,0
5846,ASP24GEN-GS013-Saturday-00_082900_GS.S04R,GS,Saturday,Grand Central-42 St,1
5847,ASP24GEN-GS013-Saturday-00_083000_GS.N01R,GS,Saturday,Times Sq-42 St,0
5848,ASP24GEN-GS013-Saturday-00_083400_GS.S01R,GS,Saturday,Grand Central-42 St,1
5849,ASP24GEN-GS013-Saturday-00_083500_GS.N04R,GS,Saturday,Times Sq-42 St,0
5850,ASP24GEN-GS013-Saturday-00_083900_GS.S04R,GS,Saturday,Grand Central-42 St,1
5851,ASP24GEN-GS013-Saturday-00_084000_GS.N01R,GS,Saturday,Times Sq-42 St,0
5852,ASP24GEN-GS013-Saturday-00_084400_GS.S01R,GS,Saturday,Grand Central-42 St,1
5853,ASP24GEN-GS013-Saturday-00_084500_GS.N04R,GS,Saturday,Times Sq-42 St,0
5854,ASP24GEN-GS013-Saturday-00_084900_GS.S04R,GS,Saturday,Grand Central-42 St,1
5855,ASP24GEN-GS013-Saturday-00_085000_GS.N01R,GS,Saturday,Times Sq-42 St,0
5856,ASP24GEN-GS013-Saturday-00_085400_GS.S01R,GS,Saturday,Grand Central-42 St,1
5857,ASP24GEN-GS013-Saturday-00_085500_GS.N04R,GS,Saturday,Times Sq-42 St,0
5858,ASP24GEN-GS013-Saturday-00_085900_GS.S04R,GS,Saturday,Grand Central-42 St,1
5859,ASP24GEN-GS013-Saturday-00_086000_GS.N01R,GS,Saturday,Times Sq-42 St,0
5860,ASP24GEN-GS013-Saturday-00_086400_GS.S01R,GS,Saturday,Grand Central-42 St,1
5861,ASP24GEN-GS013-Saturday-00_086500_GS.N04R,GS,Saturday,Times Sq-42 St,0
5862,ASP24GEN-GS013-Saturday-00_086900_GS.S04R,GS,Saturday,Grand Central-42 St,1
5863,ASP24GEN-GS013-Saturday-00_087000_GS.N01R,GS,Saturday,Times Sq-42 St,0
5864,ASP24GEN-GS013-Saturday-00_087400_GS.S01R,GS,Saturday,Grand Central-42 St,1
5865,ASP24GEN-GS013-Saturday-00_087500_GS.N04R,GS,Saturday,Times Sq-42 St,0
5866,ASP24GEN-GS013-Saturday-00_087900_GS.S04R,GS,Saturday,Grand Central-42 St,1
5867,ASP24GEN-GS013-Saturday-00_088000_GS.N01R,GS,Saturday,Times Sq-42 St,0
5868,ASP24GEN-GS013-Saturday-00_088400_GS.S01R,GS,Saturday,Grand Central-42 St,1
5869,ASP24GEN-GS013-Saturday-00_088500_GS.N04R,GS,Saturday,Times Sq-42 St,0
5870,ASP24GEN-GS013-Saturday-00_088900_GS.S04R,GS,Saturday,Grand Central-42 St,1
5871,ASP24GEN-GS013-Saturday-00_089000_GS.N01R,GS,Saturday,Times Sq-42 St,0
5872,ASP24GEN-GS013-Saturday-00_089400_GS.S01R,GS,Saturday,Grand Central-42 St,1
5873,ASP24GEN-GS013-Saturday-00_089500_GS.N04R,GS,Saturday,Times Sq-42 St,0
5874,ASP24GEN-GS013-Saturday-00_089900_GS.S04R,GS,Saturday,Grand Central-42 St,1
5875,ASP24GEN-GS013-Saturday-00_090000_GS.N01R,GS,Saturday,Times Sq-42 St,0
5876,ASP24GEN-GS013-Saturday-00_090400_GS.S01R,GS,Saturday,Grand Central-42 St,1
5877,ASP24GEN-GS013-Saturday-00_090500_GS.N04R,GS,Saturday,Times Sq-42 St,0
5878,ASP24GEN-GS013-Saturday-00_090900_GS.S04R,GS,Saturday,Grand Central-42 St,1
5879,ASP24GEN-GS013-Saturday-00_091000_GS.N01R,GS,Saturday,Times Sq-42 St,0
5880,ASP24GEN-GS013-Saturday-00_091400_GS.S01R,GS,Saturday,Grand Central-42 St,1
5881,ASP24GEN-GS013-Saturday-00_091500_GS.N04R,GS,Saturday,Times Sq-42 St,0
5882,ASP24GEN-GS013-Saturday-00_091900_GS.S04R,GS,Saturday,Grand Central-42 St,1
5883,ASP24GEN-GS013-Saturday-00_092000_GS.N01R,GS,Saturday,Times Sq-42 St,0
5884,ASP24GEN-GS013-Saturday-00_092400_GS.S01R,GS,Saturday,Grand Central-42 St,1
5885,ASP24GEN-GS013-Saturday-00_092500_GS.N04R,GS,Saturday,Times Sq-42 St,0
5886,ASP24GEN-GS013-Saturday-00_092900_GS.S04R,GS,Saturday,Grand Central-42 St,1
5887,ASP24GEN-GS013-Saturday-00_093000_GS.N01R,GS,Saturday,Times Sq-42 St,0
5888,ASP24GEN-GS013-Saturday-00_093400_GS.S01R,GS,Saturday,Grand Central-42 St,1
5889,ASP24GEN-GS013-Saturday-00_093500_GS.N04R,GS,Saturday,Times Sq-42 St,0
5890,ASP24GEN-GS013-Saturday-00_093900_GS.S04R,GS,Saturday,Grand Central-42 St,1
5891,ASP24GEN-GS013-Saturday-00_094000_GS.N01R,GS,Saturday,Times Sq-42 St,0
5892,ASP24GEN-GS013-Saturday-00_094400_GS.S01R,GS,Saturday,Grand Central-42 St,1
5893,ASP24GEN-GS013-Saturday-00_094500_GS.N04R,GS,Saturday,Times Sq-42 St,0
5894,ASP24GEN-GS013-Saturday-00_094900_GS.S04R,GS,Saturday,Grand Central-42 St,1
5895,ASP24GEN-GS013-Saturday-00_095000_GS.N01R,GS,Saturday,Times Sq-42 St,0
5896,ASP24GEN-GS013-Saturday-00_095400_GS.S01R,GS,Saturday,Grand Central-42 St,1
5897,ASP24GEN-GS013-Saturday-00_095500_GS.N04R,GS,Saturday,Times Sq-42 St,0
5898,ASP24GEN-GS013-Saturday-00_095900_GS.S04R,GS,Saturday,Grand Central-42 St,1
5899,ASP24GEN-GS013-Saturday-00_096000_GS.N01R,GS,Saturday,Times Sq-42 St,0
5900,ASP24GEN-GS013-Saturday-00_096400_GS.S01R,GS,Saturday,Grand Central-42 St,1
5901,ASP24GEN-GS013-Saturday-00_096500_GS.N04R,GS,Saturday,Times Sq-42 St,0
5902,ASP24GEN-GS013-Saturday-00_096900_GS.S04R,GS,Saturday,Grand Central-42 St,1
5903,ASP24GEN-GS013-Saturday-00_097000_GS.N01R,GS,Saturday,Times Sq-42 St,0
5904,ASP24GEN-GS013-Saturday-00_097400_GS.S01R,GS,Saturday,Grand Central-42 St,1
5905,ASP24GEN-GS013-Saturday-00_097500_GS.N04R,GS,Saturday,Times Sq-42 St,0
5906,ASP24GEN-GS013-Saturday-00_097900_GS.S04R,GS,Saturday,Grand Central-42 St,1
